Tweet_count,Username,Text,Created At,Retweets,Likes
533,Stian Domz / Стиан Домс,"¡Prepárense para vivir una experiencia única!
🎭 ""Indómito"", llega al Teatro Metropolitan a partir del jueves 12 de septiembre. 

👉 Reseña de @cdjournalist
en @bdalevamos ⤵️
https://t.co/fubwyN4jhh

#Indómito #TeatroMetropolitan #danza 
#canto #actuacion #teatro2024 https://t.co/vXGWxyqGwZ",Tue Sep 10 18:29:28 +0000 2024,2,2
534,Nicolas,"@locuralamia Yo viaje hasta corrientes sin nada! Salí del trabajo, viaje sin bolso, comí “🫢 “ y me vine al otro día.",Thu Sep 12 00:03:26 +0000 2024,0,2
535,CarlosAEgempil,"1 A precios corrientes, los daños acumulados durante más d 6 décadas d bloqueo económico, comercial y financiero d #EEUU vs #Cuba ascienden a 164 141.1 millones USD.
#TumbaElBloqueo 
@GELigera https://t.co/BrNMIT8jTC",Thu Sep 12 18:03:42 +0000 2024,2,2
536,Amaury Pila 🇨🇺💪❤🇵🇸,"🇨🇺| ""A precios corrientes, daños acumulados en más de 6 décadas ascienden a 164 mil 141,1 millones USD"" enfatizó el Canciller @BrunoRguezP.
.
.
.
#TumbaElBloqueo 
#AduanadeCuba https://t.co/q0pRhLmJC8",Thu Sep 12 16:27:40 +0000 2024,5,6
537,Birdo 777,que recuerdos me trae esta serie... ¿Sabeis a quien mas le mola historias corrientes? MI MADRE https://t.co/LogDZJO5qp,Sat Sep 14 19:33:11 +0000 2024,0,3
538,RayDCuba🇨🇺,"@DefendiendoCuba @cubavsbloqueo @siempreconcuba @Vicente73977721 @EVilluendasC @VictorGaute @Frank16726439 @FrankCuba2022 @IzquierdaUnid15 @DeZurdaTeam_ @PRSierraMaestra 🇨🇺🔒Se estima que, de no existir el bloqueo, el PIB de #Cuba a precios corrientes pudo haber crecido alrededor de un 8% en 2023. 

#TumbaElBloqueo #DropTheBlockade https://t.co/1eZ9uJV37j",Thu Sep 12 17:01:26 +0000 2024,3,3
539,Nuevos BAires,"En 1930, Jorge Kálnay inauguró el edificio del Teatro Broadway en Av. Corrientes 1555 para Augusto Álvarez, empresario cinematográfico de origen español. https://t.co/HfWUwZiCcy",Thu Sep 12 14:49:21 +0000 2024,0,7
540,Erick Sanchez 🇨🇺,"🌵🇨🇺
Se estima q, d no existir bloqueo, PIB d Cuba a precios corrientes pudo haber crecido alrededor d 8 % en 2023.  Los retos actuales d #Cuba tendrían mejor y + fácil solución si se pudiera disponer d los recursos q el bloqueo priva.

#TumbaElBloqueo @DiazCanelB #ClaridadTunera https://t.co/ukawfOf29q",Thu Sep 12 17:03:05 +0000 2024,13,14
541,Refinería Olmeca-Dos Bocas,La refinería Olmeca en Dos Bocas continua la producción de petroliferos día a día. En la imagen se observan los calentadores a fuego directo de la Planta Hidrodesulfuradora de Naftas cuya función es incrementar la temperatura de las corrientes de proceso. https://t.co/aGbNWTOuuy,Tue Sep 10 02:01:05 +0000 2024,37,92
542,Dr.Alejandro Eliecer Lie Concepción,"Se estima que, DE NO EXISITIR EL BLOQUEO, el PIB de Cuba a precios corrientes pudo haber crecido alrededor de un 8% en 2023.
#BMCGuineaBissau 
#CubaCoopera 
#TumbenElBloqueo https://t.co/UOuuFjbnC5",Thu Sep 12 15:54:32 +0000 2024,3,4
543,Maria,"@ClaudioXGG Ken, igual que el atraco al Capitolio de USA @USAmbMex los TRUMPistas mexicanos, más baratos, corrientes,  vulgares, gusanos al servicio del Xtraviado 🤪 @inafinogenova @ActualidadRT @KamalaHarris @catolicos_es @Pontifex_es @catrina_nortena @Pontifex_es @SenateDems @DemConvention https://t.co/z11MFR0u44",Thu Sep 12 02:29:29 +0000 2024,1,2
544,Cristian C.Z,#Jueves 📡🛰️🔮👉⛈️ #Pronósticos de #Heladas #Meteorologico en #BahiaBlanca #MardelPlata #BuenosAires #LaPampa #Córdoba #SantaFé #RioNegro #EntreRios #Corrientes #SanLuis #Mendoza #Chaco #Argentina #Uruguay #Brasil #Paraguay zona norte https://t.co/KGg4cldqEZ,Thu Sep 12 12:34:21 +0000 2024,1,3
545,MUY Interesante,"Las corrientes son fuerzas poderosas que influyen en el clima global, la biodiversidad marina y los patrones climáticos. Descubre por qué estas corrientes son tan esenciales para nuestro planeta. https://t.co/zu7eVJoR7I https://t.co/j2ZJ8ULNoA",Tue Sep 10 12:25:29 +0000 2024,5,21
546,El Gordo Pepubi,@VoxedPosting el gordo corrientes https://t.co/DRsdhKfP7x,Thu Sep 12 03:35:33 +0000 2024,0,36
547,☭ Salva 🩺,"@Castillo__Rm Tillo, conozco un chaval q lleva una página con todos los canales (m+, dazn, etc) e incluso canales de TV normal y corrientes.
Incluso está por ejemplo TNT q es un canal estadounidense o algo así, FOX, ESPN e incluso si te sirve, Sport TV (el dazn portugués)",Wed Sep 11 10:46:44 +0000 2024,0,2
548,Sub-Zero Economista,"@juanrallo ""... para evitar fuertes fluctuaciones en las tasas de interés de corto plazo, los bancos centrales usualmente suministran efectivo [circulante] conforme a demanda a tasas corrientes de interés.""
Chau Rallo!!! Es insólito esto, te respeto pero debes tener un mal día. Saludos! https://t.co/PVeFAYX6Tj",Thu Sep 12 21:40:00 +0000 2024,0,2
549,Isa Eguiguren,"Impresiona porque desde islas como la de Chios, ves perfectamente Turquía. Solo hay unos 11km entre ambas y tienen corrientes muy peligrosas, pero el mayor riesgo son los guardacostas griegos, que interceptan las embarcaciones, les golpean y👇👇👇 https://t.co/0yanGBTB5q",Fri Sep 13 12:30:32 +0000 2024,4,12
550,AEFIP-MDN,Encuentro Regional de delegados y delegadas en la ciudad de Corrientes https://t.co/83EHaSSfDy,Tue Sep 10 22:14:22 +0000 2024,1,5
551,David Luna,Hoy más de 70 congresistas de todas las corrientes políticas nos hemos unido para ponernos del lado correcto de la historia y de la democracia. Hemos enviado una carta a la ONU para solicitarle que se reconozca a Edmundo Gonzalez como presidente legítimo de Venezuela. https://t.co/Enz7n7xVOe,Thu Aug 29 00:32:14 +0000 2024,920,2758
552,Jorobate flanders,Siempre olvido (y qué risa de gif de Historias corrientes me entra cada vez que lo veo) la nada velada alusión que hacen al elefante en la habitación del origen de la fundación del diario El País. https://t.co/QmhKin10p8,Thu Sep 12 17:33:07 +0000 2024,1,2
553,🔥 ALICCE LAFLAME 🔥,"Entre volver a engancharme a Historias Corrientes, Hora de Aventuras, Aída, y revisionar Ed, Edd y Eddy, la Alicia de 16 años está regresando",Fri Sep 13 13:55:01 +0000 2024,0,2
554,Ejecutiva Magazine,"Las prohibiciones estatales a las bolsas plásticas en Estados Unidos redujeron la contaminación en playas y corrientes de agua, de acuerdo con un análisis científico publicado el lunes por la ONG Ocean Conservancy.

Más información en: https://t.co/Xvmp1hoC1C https://t.co/9s8CxG2qcB",Tue Sep 10 17:04:10 +0000 2024,0,3
555,Patricia Bullrich,"DIPUTADO PEDÓFILO ADENTRO
Me lo comunicó el Gobernador de Corrientes, a quien le transmití mis felicitaciones por el excelente trabajo. 

Estos desviados mentales la van a pagar. No tengan la más mínima duda. https://t.co/pUNNobjZLO",Thu Aug 29 01:57:51 +0000 2024,6852,54457
556,Homero Mostro,"@JorgeArmandoR_ Los panistas se creen muy educados, muy finos, con mucha educación y decencia:

En realidad son violentos, intolerantes, golpistas, brutales, energúmenos, corrientes e indecentes.",Tue Sep 10 22:47:52 +0000 2024,3,7
557,T̸̯̟͒̈́ŏ̵̧͚͎̱͆͝m̷͉̥̿́̉á̴̩̈́͝s̴̹̑́̑́͝🔻,@franb_16 Corrientes y Pueyrredon. Enamoramientos que no se olvidan. https://t.co/hYywWv5cEH,Wed Sep 11 01:24:25 +0000 2024,3,11
558,rosa jacobo,"@lopezdoriga Deben ser infiltrados de morena, los que agredieron así, los trabajadores del PJ no son así de bajos y corrientes.",Wed Sep 11 02:27:27 +0000 2024,3,15
559,laureana,"@Inquilino_Evil Son asqueroso, está bien que celebren q les resultó un exitoso su plan pero que corrientes y los class, hasta p eso son nacos. Como dice el refrán “quien nunca a tenido y llega a tener, loco se puede volver”",Wed Sep 11 15:47:29 +0000 2024,2,4
560,Escalera abajo.,Movimiento ciudadano mando a estos agresores? Que corrientes en verdad saben que se va anular la elección ya están pataleando,Fri Sep 13 05:27:10 +0000 2024,2,10
561,Juan Jesus,"Sus fans son bastante corrientes, vulgares, groseros y nªcos, la gran mayoría localizados en las delegaciones más precarias y bajas de la Ciudad de México, las dos controlan las reproducciones del sur del país, por algo será. Punto para el norte.",Tue Sep 10 16:50:44 +0000 2024,0,12
562,Gustavo Fernández del Castillo Oviedo,"@CarlosRamirezF A usd corrientes,  no pus guau
En crecimiento promedio anual👇 https://t.co/tD4tbOz5Ee",Fri Sep 13 07:04:56 +0000 2024,1,7
563,Metal Roi,"@ShitpostRandom La verdad, las de historias corrientes se me hacen más ricas",Thu Sep 12 16:55:23 +0000 2024,0,8
564,Pablangas,"@DayMedina1811 Calle Corrientes, entre Suipacha y Esmeralda. De nada",Thu Sep 12 23:14:10 +0000 2024,0,11
565,La Liga,"👔 @gatorevidatti tendrá su segunda temporada al frente del Santo Rojinegro

¿Hasta dónde llegará el elenco de Corrientes? https://t.co/OiTQsfRpIR",Wed Sep 11 23:38:29 +0000 2024,1,1
566,Gustavo Valdés,"Por todo esto, TelCo Conf tiene sentido en #Corrientes: este es un ecosistema amigable con la innovación tecnológica, porque reconocemos su importancia e invertimos en su desarrollo.

Que sean buenas jornadas para todos y puntales de redes e ideas que adelanten el futuro 🚀 https://t.co/AUlLI10TzD",Thu Sep 12 13:30:10 +0000 2024,4,18
567,Selena the Borahae | NEVA PLAY,"@Kuxi_ki @toorufalopa es un nene de 5 años desaparecido de corrientes hace unos meses llamado loan y la gente está haciendo bromas sobre eso y demás, hasta acá en corrientes (soy correntina) están lucrando con lo de loan",Tue Sep 10 19:08:30 +0000 2024,0,2
568,Selena the Borahae | NEVA PLAY,"@toorufalopa dios, yo siendo de corrientes me da vergüenza la gente de acá que hasta lucra con lo de loan loco, unas ganas de darle una piña a esa gente",Tue Sep 10 19:06:36 +0000 2024,0,2
569,El bot de Clonan,"¿Saben porqué pixelaron al resto?
porque el que está al lado del pedófilo Sixto Omar Fernández, alias “Yacaré”, Liberal Libertario de las huestes del papudo bufarreta denunciado por pedofilia, es Juan Pablo Valdés. Hermano del Gobernador de Corrientes. ¿Se acuerdan de Loan? https://t.co/AkXnTZ2ean",Tue Sep 10 22:50:58 +0000 2024,684,976
570,fer,te verías mejor sin esos lentes todos corrientes,Fri Sep 13 02:34:02 +0000 2024,0,3
571,LIBRES DEL SUR Corrientes,"#𝐆𝐨𝐛𝐢𝐞𝐫𝐧𝐨𝐃𝐞𝐌𝐢𝐞𝐫𝐝𝐚

#𝐍𝐮𝐞𝐯𝐚 𝐁𝐚𝐧𝐞𝐥𝐜𝐨

Milei que iba a terminar con ""la casta""  reunido personalmente con 5 diputados que hace unas semanas votaron a favor de los jubilados ; hoy exhibiendo cómo los hace cambiar de posición para acompañar su veto.

Párrafo https://t.co/x9wpD8K8ZT",Wed Sep 11 01:22:30 +0000 2024,1,2
572,Municipalidad de Corrientes,"¡Logro histórico!👏🏻 Firmamos un convenio con ocho familias de carreros que se sumarán al plan de reconversión productiva y entregarán voluntariamente sus caballos 🐴 Así, garantizaremos el bienestar animal, dignificaremos a los trabajadores y ordenaremos el tránsito en la ciudad. https://t.co/wBaS8LAgbu",Wed Sep 11 11:23:35 +0000 2024,1,8
573,J. Rinconi,"@letichelius Porros de todas las corrientes partidistas del PRIANRDMC, hijos, sobrinos, etc . La Chayo, representada por su hija @Mariana_Moguel",Thu Sep 12 19:09:49 +0000 2024,5,8
574,Damián Ciccarelli,Date idea: vamos a recorrer Corrientes y mirar posters en librerías a la 1 am,Wed Sep 11 19:23:17 +0000 2024,0,3
575,Emiliano Fernández Recalde,Luego recibimos en el municipio junto a la Vice Intendente Bienvenida Díaz y a los funcionarios municipales Natalia Aguirre y Carlos Vera a la funcionaria nacional junto a los representantes de @AfoaArg Corrientes Francisco Torres y Pablo Rigal para charlar sobre los desafíos que https://t.co/1JeuqGjzQn,Thu Sep 12 22:36:35 +0000 2024,2,2
576,🦇𝔊𝔲𝔯𝔢𝔦𝔰𝔲 deidad🦇(OPEN COMMS),"Normalicen ser críticos de todo y mostrar desagrado por arte tan simplón y vago como este.

Los verdaderos eslabones débiles de la sociedad son los que siguen corrientes sin cuestionar a dónde los llevan.",Thu Sep 12 19:07:47 +0000 2024,0,3
577,Andrea Mariam,"@CubaPorSiempre_ (...) Se estima que, de no existir el bloqueo el producto interno bruto de Cuba a precios corrientes pudo haber crecido alrededor de un 8 por ciento en 2023. #TumbaElBloqueo https://t.co/2KwlpTeBGI",Thu Sep 12 17:09:38 +0000 2024,1,2
578,Memoria? Verdad? Justicia?? 🇦🇷 🇵🇸,"@JMilei 1) Sos político. Más casta que vos no existe. Un gobierno de ñoquis pagados por los argentinos de bien.

2) Deuda para gastos corrientes no es déficit 0.

3) Caputo la chocó con Macri. Endeudador serial. La están chocando de nuevo.

4) Hay buenos cursos de gobierno en el Patria.",Wed Sep 11 23:58:36 +0000 2024,3,8
579,C X O X O,@Tatogucc111 @labellakath Borra y deja de relacionar a K con ese par de nacas corrientes,Wed Sep 11 21:48:54 +0000 2024,0,3
580,lu,"feliz cumpleaños te amo 
📍pueblo con hambre corrientes https://t.co/fIRb9dD3Az",Wed Sep 11 17:12:32 +0000 2024,0,8
581,Corrientes GP,"#Corrientes | Apertura de la 3.ª TelCo Conf: el gobernador Valdés destaca el rol del Estado provincial en la innovación tecnológica.

➡️ https://t.co/XPzUJBxXmp https://t.co/n1iimpwHfy",Thu Sep 12 15:44:47 +0000 2024,0,0
582,Rogelio Polanco Fuentes,"A precios corrientes, los daños acumulados durante más de seis décadas de aplicación de esta política ascienden a 164 141.1 millones de dólares.

#TumbaElBloqueo https://t.co/Dx54KWDWYU",Thu Sep 12 18:39:03 +0000 2024,15,17
583,🐧JORGELANZ🐧✌️🇦🇷💚,"Encontraron en su celular 400 fotos y un centenar de videos con contenido sexual que involucra a menores y mayores
Detienen a un referente del Partido Liberal de Corrientes acusado de corrupción de menores.

 Los liberales no se conforman con los viejos…

https://t.co/sGNS2VTHNB",Thu Sep 12 15:04:57 +0000 2024,1,2
584,Juanma Laprovitta,"👉 Referente liberal de Corrientes investigado por pedofilia.
 📌 Sixto Omar ""Yacaré"" Fernández del Partido Liberal.
Le hallaron 400 imágenes y se habla de una víctima de 13 años de edad.
✍️ Fuente: @Grito_delSur https://t.co/rYdmsrG1qB",Wed Sep 11 00:36:14 +0000 2024,22,37
585,tato 🇦🇷,"@camposmar88 Cuanto pervertido, y justo en corrientes-misiones, justo liberales.... cuantos LOAN habrá y no sabemos? quiero mano dura con estos mierdas.",Tue Sep 10 20:25:51 +0000 2024,1,3
586,Felino Fernandez II,"Detienen a un referente del Partido Liberal de Corrientes acusado de corrupción de menores | Encontraron en su celular ""400 fotos y un centenar de videos con contenido sexual que involucra a menores y mayores"" https://t.co/JArwHkIzyO a través de @Pagina12",Wed Sep 11 00:42:56 +0000 2024,1,2
587,Belu Pla,Todo en Corrientes pasa??,Wed Sep 11 01:34:13 +0000 2024,4,7
588,Jum Jum Li,"Dipuchanta de la República bananera de Corrientes Federico Tournier (UCR), venderá a los jubilados a cambio de favores a su Gobernador Valdez otro corrupto ¿encubridor de los desaparecedores de Loan?. 
Recuerden sus caras y sus nombres",Tue Sep 10 20:11:43 +0000 2024,3,3
589,Concepción Perez,"No paremos nunca y desde el activismo, plataformas, corrientes sociales, redes, todo vale para no dejar de hablar del Genocidio al Pueblo Palestino
Basta Ya!",Thu Sep 12 19:37:49 +0000 2024,0,2
590,Jorge Alarcón,En Corrientes no es algo malo o satánico ser CURANDERO. https://t.co/mfFM6TDHXT,Tue Sep 10 22:07:59 +0000 2024,0,3
591,Keppel,"Cuando Europa enfrente la crisis provocada por ideologías, agendas y corrientes de pensamiento, surgirá una nueva esperanza

Un nuevo faro de luz 

La proclamación del sARGentum será una realidad oficial

Hold $ARG un año, dos, cuatro o seis

Piensa en cómo será el futuro…",Thu Sep 12 19:21:14 +0000 2024,0,2
592,henry groen,"@leanelinmortal_ querido Lean,vivo en la zona rural de Sto Tome,Corrientes.Comen huevos,destruyen nidos,a las gallinas y patos las empiezan masticar vivas asi y gritan desesperadas a la madrugada...ma que garrapatas...me da pena pero somos o ellas o nuestros plumiferos",Thu Sep 12 03:09:56 +0000 2024,1,10
593,Mika_04_08❄🔥,"Volvió otro más... lcdll
¿Faltó que me fuera de Corrientes para que me extrañe medio mundo?

Arreglense con las gatas que estuvieron toda la vida, a mi ni me miren ahora.",Thu Sep 12 01:09:05 +0000 2024,0,2
594,Lola Durand,"#Sorete 
SIXTO OMAR FERNANDEZ, Corrientes, Liberal, Pederasta, 77 años, dirigente político con arresto domiciliario, líder de una red de explotación sexual infantil. BALA para esta bestia.
https://t.co/8J0t0M31k4",Tue Sep 10 17:05:06 +0000 2024,3,3
595,Carlos Simon,"⚖️ Los padres de Loan Danilo Peña, el nene de 5 años que desapareció en Corrientes, le pidieron a la Justicia Federal que se haga una excavación en una sepultura ubicada en una zona rural de 9 de Julio.

👉 “En el día de ayer por información de vecinos del lugar, hemos tomado https://t.co/vtMqPelzJR",Tue Sep 10 17:27:25 +0000 2024,12,15
596,Lupita Hernandez,"@callejon_114 @vissaeusmorenae Exigimos cárcel para todos ésos porros qué violentaron la Cámara de Senadores, no se pueden permitir ni tolerar ésas agresiones y faltas de respeto de grupos de porros, pleitistas, callejeras de barrio, vulgares, corrientes, son igualitas a las madres, la botarga, es la principal",Wed Sep 11 02:22:44 +0000 2024,12,17
597,Maravilla,@epigmenioibarra Sarta de porros corrientes y cobardes…,Wed Sep 11 02:09:55 +0000 2024,4,7
598,En Pleno Vuelo Corrientes,Linda tarde de miércoles @MarcoASolis https://t.co/TnuGRiBGHQ,Wed Sep 11 19:38:59 +0000 2024,1,2
599,Escalera abajo.,"@noticias_gab Clemente quizo negociar la impugnacion de Jalisco, son unos corrientes que ni siquiera aceptan su triunfo, saben bien que su farsa saldrá a la luz y desde ahorita hablan de un robo , cuando ellos fueron quienes violentaron la elección",Thu Sep 12 15:58:05 +0000 2024,1,3
600,HAGOV Lain 💻,"@denguereturns Yo esperaría que se declare terraplanista antes pero tiene mas sentido lo de los veganos, viendo y considerando como le importa mas un perro perdido en microcentro que un nene secuestrado en Corrientes",Tue Sep 10 19:26:27 +0000 2024,0,14
601,Belkys PC 🇨🇺,"@BrunoRguezP: ""Se estima que, de no existir el bloqueo, el PIB de #Cuba a precios corrientes, pudo haber crecido alrededor de un 8% en 2023"".  
#TumbaElBloqueo a 🇨🇺 https://t.co/YU16cIRrJs",Thu Sep 12 18:36:27 +0000 2024,4,9
602,Jorge Alarcón,"En Corrientes el triángulo 🔺️ domina todo.
""DEVUELVAN A LOAN"" https://t.co/kI4Drf0PdR",Tue Sep 10 23:06:31 +0000 2024,57,114
603,HAGOV Historia,"Los swahilis, una comunidad costera dedicada principalmente a la navegación, controlaban unos 400 puertos y asentamientos a lo largo de 3,000 km en la costa de África Oriental.
Aprovechaban los monzones y corrientes marítimas para facilitar sus rutas de transporte. https://t.co/bivPnPfACp",Wed Sep 11 03:52:49 +0000 2024,0,4
