Tweet_count,Username,Text,Created At,Retweets,Likes,Location
1001,Why you should have a cat,THE TEEFS SO SMOL https://t.co/Nv05xAXLNh,Sat Sep 21 17:25:05 +0000 2024,11318,88379,
1002,龚小夏 Sasha Gong,Just voted for Trump and Vance. https://t.co/W0rt8Yaq30,Sat Sep 21 14:25:58 +0000 2024,12699,135671,
1003,Steve 🇺🇸,Holy crap. This is absolute fact! 🔥🔥 https://t.co/KGnRoLzYvc,Mon Sep 23 21:28:37 +0000 2024,27609,91898,
1004,Pop Base,"Hayley Williams pauses Paramore’s iHeart Radio set to denounce Donald Trump:

“Project 2025 is Donald Trump’s playbook for controlling and punishing women, poor people, people of color &amp; the LGBTQ+ community. […] Do you want to live in a dictatorship? Well show up and vote!” https://t.co/45WR0UBoTn",Sat Sep 21 07:46:15 +0000 2024,15186,138579,
1005,Donald Trump Jr.,I’m with Him/Tim,Sat Sep 21 19:17:00 +0000 2024,6560,56338,
1006,jeje,"Tongue and finger combo, the best way to flip pages of a book",Tue Sep 24 12:55:50 +0000 2024,238,1349,
1007,Moo Deng | Fan Page,"my Moo Deng serotonin ranking  🦛💗

#moodeng https://t.co/a1g0KNuZCF",Tue Sep 24 12:55:23 +0000 2024,2484,21105,
1008,tt,i find peace in my isolation,Tue Sep 24 12:50:21 +0000 2024,8280,15016,
1009,KALYJAY,Get it trending 🫵🏽 #FreeTheCitizens,Tue Sep 24 12:46:22 +0000 2024,1077,1347,
1010,JM,Normalize praying in the morning before you touch your phone.,Tue Sep 24 12:49:18 +0000 2024,5161,26640,
1011,RHADS,"""Falling Sparks""
#rhads #DigitalArtist https://t.co/4AFoCU6Q7g",Tue Sep 24 12:51:14 +0000 2024,6105,40586,
1012,Buffalo Bills,"BIG DUBS. BIG DUBS. BIG DUBS. 

@FDSportsbook | #BillsMafia https://t.co/DDRrY2HO8G",Tue Sep 24 12:45:00 +0000 2024,410,4916,
1013,Cillian,"Remember when hospitals were so ""overwhelmed"" that the only thing the nurses could do was choreograph TikTok dance routines?

COVID was a scam. Wake up, people. https://t.co/XMq0x7Mzo6",Tue Sep 24 12:45:50 +0000 2024,293,1216,
1014,WWE,Join us in wishing a happy birthday to Stephanie McMahon! https://t.co/tBTggeeNZj,Tue Sep 24 12:55:00 +0000 2024,2454,45668,
1015,💓Nikki💓,"Good morning, yall! 🤗

So, I'm constantly amazed at how many weak, stupid people we share this country with. Idc if that sounds harsh. It's just truth. 

The amount of beta males I see on the daily on X makes me wanna throw up. 🤮

Ignorant white, liberal Karen's are the worst https://t.co/kZnGB2ad0d",Tue Sep 24 12:47:08 +0000 2024,318,1522,
1016,KOT Sonko™🇰🇪,"We shall recreate this soon when we will be sending Ruto, Gachagua and their sycophants home in two weeks. #RutoMustGo #ImpeachBoth https://t.co/VbUrSfaIsx",Tue Sep 24 12:49:43 +0000 2024,817,1931,
1017,Vince Langman,What's your message to President Zelensky in 2 words or less? https://t.co/fcP8j8HsE3,Tue Sep 24 12:54:14 +0000 2024,128,406,
1018,Faithful Messenger,"Lord Jesus Christ, I thank you for your mercy and love. https://t.co/pqKqT7R8Dh",Tue Sep 24 12:52:55 +0000 2024,369,5086,
1019,Elon Musk,@tunguz My companies are actively looking for ways to invest in and support Argentina,Tue Sep 24 12:52:24 +0000 2024,4979,31514,
1020,jin files,THE VOCALS?! 🎤 https://t.co/j0w3Z0fSmr,Tue Sep 24 12:46:05 +0000 2024,1811,6155,
1021,L G B,🤡Trans identified man calls himself a “gold star lesbian” and says he loves invading lesbian spaces. https://t.co/nAokXREmwq,Tue Sep 24 12:49:31 +0000 2024,504,2083,
1022,Kevin Sorbo,What’s your favorite Kamala policy? Mine is that she grew up in the middle class.,Tue Sep 24 12:47:44 +0000 2024,4177,50422,
1023,SuperSportBet,No words needed 🗣️🥁 https://t.co/eNj847xAFW,Tue Sep 24 12:53:25 +0000 2024,698,3210,
1024,Geoff Duncan,History will be kind to Sen. Mike McDonnell (R-NE) for doing the right thing. We should all be wide-eyed @realDonaldTrump attempt to drag another state legislature into his selfish moral gutter so he can ignore the rule of law. https://t.co/ovjqYGxWZE,Tue Sep 24 12:48:03 +0000 2024,2046,9405,
1025,kouji,The Japanese girl studying English is so funny that I can't help but laugh along with her.🤣🤣🤣 https://t.co/dx9AmdAm6V,Tue Sep 24 12:44:22 +0000 2024,19803,172937,
1026,Julia Nguyen,I got to work on the KDA Gragas skin! 🥸 I’m glad everyone seems to be enjoying it! #LoLdevart https://t.co/qXVmnaevMb,Tue Sep 24 12:44:13 +0000 2024,607,6420,
1027,Layton Series,"The latest video for ""Professor Layton and the New World of Steam"" has been released!

Get a first glimpse of the mysterious story and King Gunman Joe, the ghostly gunslinger.

Click here to see the full video →https://t.co/6UpTp02NKp
#ProfessorLayton #L5vision https://t.co/gMReGIeLgc",Tue Sep 24 12:48:53 +0000 2024,2601,7491,
1028,ash ( forced semi recov 🫡 ),retweet if u weigh less than this bluefin tuna 🔥 https://t.co/udvHH1b0Of,Tue Sep 24 12:52:11 +0000 2024,2422,4982,
1029,Brutal Mindset,"Darkest Female Secrets that NO woman wants you to know!

-Dark Female Psychology Thread- https://t.co/wavgB4zQaW",Tue Sep 24 12:53:12 +0000 2024,163,1723,
1030,Yostverse Fan,"Censors :
You can't have Wolverine using his claws on living things and draw blood in a kids show!

EMH :
Talk to the shadow https://t.co/nHDn51VYkL",Tue Sep 24 12:46:17 +0000 2024,2973,50664,
1031,yone@illustration,"#henyart  #zentreart

heavy https://t.co/2s30XWNRBU",Tue Sep 24 12:47:49 +0000 2024,873,10678,
1032,Dr Sneaker Nyame,"You have kidnapped people, wose arrest.  #FreeTheCitizens",Tue Sep 24 12:43:56 +0000 2024,442,983,
1033,JM,"It's MANDATORY I thank GOD everyday, whether my day is good or bad.",Tue Sep 24 12:43:55 +0000 2024,2426,10129,
1034,Stellar,"It’s too much, too much https://t.co/hq2N51PQKY",Tue Sep 24 12:52:53 +0000 2024,754,9203,
1035,Azat,love language https://t.co/tI3i6g1UMN,Tue Sep 24 12:50:13 +0000 2024,7,106,
1036,DragonSnow,This game is getting even weirder now https://t.co/dy9Gj9W2BN,Tue Sep 24 12:50:15 +0000 2024,393,4859,
1037,Inazuma Eleven Series,"""INAZUMA ELEVEN"" Remake Development Confirmed ⚡

We have announced the development of ""INAZUMA ELEVEN RE"", a remake of the original ""INAZUMA ELEVEN"" game.
Check out the teaser PV below!

▼Teaser site:
https://t.co/djdOyrRO4P

#InazumaElevenRE https://t.co/TYplS53Ki9",Tue Sep 24 12:48:58 +0000 2024,474,1885,
1038,🔆 V 🔛 LOVE 🔆,Love the walkways 💫🌼✨🙌💫 https://t.co/6BiunPQkFV,Tue Sep 24 12:48:02 +0000 2024,569,2132,
1039,Ahmedöv,Keep Eyes On.. https://t.co/xK4Hoyj84Q,Tue Sep 24 12:48:17 +0000 2024,508,1531,
1040,Nihilus,"$MEME

$WIF pumping so this coin will follow it. https://t.co/tuLyHOZYhh",Tue Sep 24 12:51:05 +0000 2024,49,195,
1041,teg,poster #dandysworld https://t.co/qR7LOoCDpD,Tue Sep 24 12:54:09 +0000 2024,592,4776,
1042,Eнsаη Sυηγ,"They said men easily move on..

Meanwhile Men : https://t.co/o98YkVrZTi",Tue Sep 24 12:48:09 +0000 2024,6,184,
1043,cc🌷| StationeryFest B12 | ANYC I06,Something spooky this way comes 👻 https://t.co/RyJwOInu6w,Tue Sep 24 12:52:25 +0000 2024,2789,17295,
1044,Frank Goodman,What is Your Favorite ROBERT REDFORD Movie 🍿 https://t.co/1pDM9D3qMI,Tue Sep 24 12:48:12 +0000 2024,42,354,
1045,TRUTH NOW ⭐️⭐️⭐️🗽,"HUMAN TRAFFICKING KIDS ALL TOO REAL! 

Border Patrol agents are warning that kids as young as 8 are being drugged and smuggled into the USby people traffickers posing as their parents or family members — and nobody knows how common the horrifying practice is. 
Authorities have https://t.co/MJsyc1QxoD",Tue Sep 24 12:48:10 +0000 2024,450,420,
1046,wicko 🫦,nah this is actually insane 💀 https://t.co/Ascypjaz2Q,Tue Sep 24 12:42:11 +0000 2024,6406,109637,
1047,Johne,Holy Horror Mansion is the official title for the Yokai Watch successor. Level 5 are claiming its their most ambitious title ever https://t.co/jGtW2nnzwh,Tue Sep 24 12:43:04 +0000 2024,613,4135,
1048,AE,"victoria - who did this ? 
wanni - no be this your yeye friend ( kassia ) 🤣

victoria’s reaction to seeing wanni’s make up 😂😂😂 #BBNaija https://t.co/bMUWKARlav",Tue Sep 24 12:42:22 +0000 2024,511,6600,
1049,athena,"CK it girls, newjeans. https://t.co/5eortCJwNl",Tue Sep 24 12:43:50 +0000 2024,291,1487,
1050,Fitfinity,"5 exercises to increase blood flow to groin area :
(Education purpose only) https://t.co/Z6Jrt7uUts",Tue Sep 24 12:42:54 +0000 2024,659,4355,
1051,Naija,"Nnamdi Kanu openly tells Justice Binta Nyako in Court, “You are Biased” https://t.co/0fjrzvSYeS",Tue Sep 24 12:43:50 +0000 2024,2715,8786,
1052,Morgan J. Freeman,Can we agree on this? https://t.co/OWjOTJU8vT,Tue Sep 24 12:41:41 +0000 2024,2090,13137,
1053,Brain IQ Test,Where are intelligent people https://t.co/Gy9AnakPAP,Tue Sep 24 12:46:22 +0000 2024,24,150,
1054,madridistaReal,𝕁𝕦𝕕𝕖 𝔹𝕖𝕝𝕝𝕚𝕟𝕘𝕙𝕒𝕞 🥶🌟 https://t.co/qt7Q8OAI9i,Tue Sep 24 12:42:01 +0000 2024,40,1623,
1055,Morgan,"🚨 JUST IN: 

Erik ten Hag is adamant that Amad Diallo is a safer bet to deliver long-term consistency than Sancho.

He is seen by Ten Hag as reliable, a team player and an attacking threat. Erik consider Amad more dependable. 

[@GiveMeSport] https://t.co/iu1H2iIyoI",Tue Sep 24 12:42:22 +0000 2024,346,8768,
1056,The Holy Quran,"وَفَوْقَ كُلِّ ذِي عِلْمٍ عَلِيمٌ

but over every possessor of knowledge is one [more] knowing.",Tue Sep 24 12:42:00 +0000 2024,8,53,
1057,Luna 🫶🏻,People will borrow your presence for their own ego. Protect that.,Tue Sep 24 12:43:20 +0000 2024,163,543,
1058,𝐓𝐇𝐀𝐋𝐀 𝐆𝐀𝐍𝐄𝐒𝐇,"It’s like a Balanced Diet 😎

#AJITHBackonRacing https://t.co/ArDCh3Hq8J",Tue Sep 24 12:44:46 +0000 2024,324,1674,
1059,Classical Aegis,"Egyptian Blue is a man-made pigment shrouded in mystery...

Let's unlock the secrets of Ancient Egypt's greatest scientific achievement... 🧵 https://t.co/ZbHZGJkbFI",Tue Sep 24 12:44:16 +0000 2024,1411,7653,
1060,Shadow of Ezra,"In a 1999 interview, Diddy predicted his own arrest, saying authorities would shut down his parties and arrest him just for wanting to have a good time. 

He specifically mentions Jay-Z by name, whom many people are saying is next. https://t.co/79T1Zn5nwr",Tue Sep 24 12:42:05 +0000 2024,1449,5560,
1061,Chems,"If you make a YT channel today...

and get monetized in October,

you'll make your first $10,000 before 2025

Normally I charge $197 for this but today it's free

I'll send you a free guide to help you get started with Faceless YT

Like &amp; Reply with ""youtube"" (must be following) https://t.co/WiiKs86tYo",Tue Sep 24 12:43:57 +0000 2024,120,1176,
1062,JackTheRippler ©️,"BOOOOOOOOOOOOOOOOOOM!!! 

SWIFT mentions #XRP as a bridge currency for over 11,000 banks!

Only 10% of SWIFT's system would catapult XRP to over $1,000 🚀📈 https://t.co/KOnpZ3LsyD",Tue Sep 24 12:41:54 +0000 2024,504,1931,
1063,emy 🐾,“ he’s just a man.”  No he is not. https://t.co/9zmJhONRfG,Tue Sep 24 12:48:47 +0000 2024,4232,35219,
1064,KentaWong94,"Okay, but this tho 👀 https://t.co/iMtjqIfI2P",Tue Sep 24 12:52:34 +0000 2024,1202,9870,
1065,anguah🦦,khaleesi after hatching the dragon eggs https://t.co/0PiVrgaa3s,Tue Sep 24 12:48:20 +0000 2024,1608,5152,
1066,JM,Ain’t nobody but God carrying me through these days.,Tue Sep 24 12:40:30 +0000 2024,5498,14798,
1067,munkeyyy,"my #radioapple fankids lore✨ 
ps. anyone who gets the reference gets a cookie🍪 https://t.co/hs1ueKJLy7",Tue Sep 24 12:39:04 +0000 2024,302,3877,
1068,AzPinkLady #SaveArizona #SaveAmerica,"Everyone should send this video of @BrandonStraka to everyone with TDS they know. 

They can hear it from a former D that they have been lied to.

This 6 minutes should change their life.

#WalkAway https://t.co/ORoySEWQSy",Tue Sep 24 12:36:19 +0000 2024,434,864,
1069,angel online,Need https://t.co/Bf1CrnOJA2,Tue Sep 24 12:39:06 +0000 2024,1589,12185,
1070,idc power of friendship is real,"a quick doodle

#Kinich https://t.co/IIUb4eMPjK",Tue Sep 24 12:38:31 +0000 2024,797,5461,
1071,We HearVoicesOutThere #voteBlue2024,"All y’all MAGA can keep drinking Trump poison and say he doesn’t even know what Project 2025 is, but then you’d have to be able to explain why his name, in the form of a Dictator, appears 312 times in the 900+ page manifesto. 

Wise up! No one has a playbook unless they plan to https://t.co/FgjGlC4eSp",Tue Sep 24 12:40:34 +0000 2024,169,201,
1072,❄️🦋♋️,I actually lovee telling “ the truth 💯 cause yea NOW WHAT 😂.,Tue Sep 24 12:39:13 +0000 2024,69,82,
1073,Marvellous Arinze,"See people that want to fight Nigeria government Internationally for the liberation of Biafra.
This ones fit be state representatives like this🤔. https://t.co/Ts0B1ZCDic",Tue Sep 24 12:38:35 +0000 2024,149,357,
1074,丹可_DanKe,"Across 200+ years, he lost you, he found you, he’ll stay with you, forever.
My first and latest Xavier art 🌟🥰🌸
#Xavier #沈星回 #LoveandDeepspace #恋与深空 https://t.co/GXKfK0cm9f",Tue Sep 24 12:37:20 +0000 2024,277,1090,
1075,Tobby,"It's actually really wild that G5 had quite possibly the strongest start any MLP Gen has had, a genuinely fantastic beautiful looking 3D movie full of charm, and Hasbro then proceeded to repeatedly fumble the bag for the next 3 years until just prematurely cancelling everything",Tue Sep 24 12:38:47 +0000 2024,657,5021,
1076,Man United Fan Club,"Ten Hag was  McClaren’s assistant at FC Twente, when they came 2nd &amp; qualified for the Champions League. 

McClaren also won FC Twente their 1st &amp; only league title a year later. 

This will be an emotional game for Erik ten Hag. 😢 https://t.co/ivdX9kguq1",Tue Sep 24 12:39:28 +0000 2024,262,5751,
1077,Wise Mentor | Leadership,"Never ignore an insult as a man...

How To Make A Rude Person Look Stupid For Insulting You (with Charismatic response):

– Thread – https://t.co/x9Pb7jlJoi",Tue Sep 24 12:39:46 +0000 2024,1329,12147,
1078,PatriotTakes 🇺🇸,MAGA weddings are so bizarre. https://t.co/ZaUdcL8zsA,Tue Sep 24 12:44:08 +0000 2024,1403,23970,
1079,Jonah Goldberg,Treats https://t.co/LdX6I2sZar,Tue Sep 24 12:44:09 +0000 2024,4,272,
1080,Miss.ayo.artss,"Apart from money, what do you really need? https://t.co/lsVKavgBGg",Tue Sep 24 12:43:59 +0000 2024,113,521,
1081,B/R Football,"Happy birthday to the Camp Nou, one of the best sights in all of sports 😍 https://t.co/LI5ZgwMaxn",Tue Sep 24 12:47:57 +0000 2024,3605,32469,
1082,ALEX,"NEWS: 🇬🇧 The last coal-fired power station in the UK, the 2GW Ratcliffe-on-Soar facility in the East Midlands, is set to close next Monday, nearly 143 years after the world’s first coal-fired power station began operating in nearby London.

Marking the end of an era, not only for https://t.co/1CiD0tbD2N",Tue Sep 24 12:37:09 +0000 2024,19,128,
1083,The Nothing & CMF Fan Hub,First images of Nothing OS 3.0 https://t.co/s2uah9fFMJ,Tue Sep 24 12:42:19 +0000 2024,97,1921,
1084,NAMMY,Don't be too hard on yourself. Hamba ngalamandla onawo.🤍,Tue Sep 24 12:36:59 +0000 2024,1111,5628,
1085,jack,lady gaga kind of giving brat charli xcx if she was blonde https://t.co/uXg6mBIATF,Tue Sep 24 12:47:19 +0000 2024,920,21134,
1086,Tweets of Dogs,"Someone who says I don't like black dog, I never understand why 😕 https://t.co/lZgo7m2D7q",Tue Sep 24 12:34:49 +0000 2024,444,3244,
1087,𝒜𝓃𝓃,top of the class https://t.co/YnWXyd5XRZ,Tue Sep 24 12:35:54 +0000 2024,451,4804,
1088,Best in Dogs,Happy birthday to you 🎂♥️ https://t.co/DZ8K6ZzuGe,Tue Sep 24 12:35:53 +0000 2024,232,4727,
1089,Amazing,Comrades spend some of their HELB on women and the rest on ladies😂,Tue Sep 24 12:32:44 +0000 2024,27,161,
1090,Elon Musk,Great meeting with @CyrilRamaphosa https://t.co/XLU5k2jQoD,Tue Sep 24 12:35:00 +0000 2024,23152,303040,
1091,Justin Trudeau's Ego,"Yesterday, I went on TV and told everyone about everything that's terrible in Canada right now.

Reminder - I've been in power for a decade.

Even though I'm responsible for what's happening, I'll continue to pass the blame and gaslight Canadians.
https://t.co/ALosWESWJ1",Tue Sep 24 12:42:47 +0000 2024,1003,5821,
1092,Emelia 🇸🇪🇦🇹,Isr*ael is burning🔥 https://t.co/Rc6CazLL28,Tue Sep 24 12:32:06 +0000 2024,70,261,
1093,Veganella 🥦,"Absolutely pitiful sight as I returned from my walk this morning. Dead bodies of sentient beings piled on top of each other. 

Skinned. Gutted. Exposed. Disrespected. 

If this were almost any other animal outside of those we commonly farm there would be outrage. 

Do you support https://t.co/aBtd75vH4H",Tue Sep 24 12:33:00 +0000 2024,181,594,
1094,Jack Poso 🇺🇸,6 weeks from today we find out if we get affordable groceries or WW3,Tue Sep 24 12:34:48 +0000 2024,18560,109179,
1095,Call me Sig // COMMS OPEN,"Birdo's Rizz 😘
#SuperMario #Nintendo https://t.co/agqFIesj4B",Tue Sep 24 12:32:38 +0000 2024,2171,21519,
1096,Noelito Flow 🇩🇴,God turned it around for your good.,Tue Sep 24 12:33:04 +0000 2024,401,2063,
1097,Directioner Forever ¹ᴰ,"do you agree if i say 
this                                              deserved this https://t.co/uZBNMM4VrE",Tue Sep 24 12:32:39 +0000 2024,780,6039,
1098,Infinite Consciousness✨,"✨️555✨️

Affirm it with gratitude! https://t.co/Rg5eNuHO5c",Tue Sep 24 12:33:51 +0000 2024,114,951,
1099,Alvin,"Someone in Turkey suffers permanent hearing loss after her Galaxy Buds FE suddenly exploded in her right ear.

And you know what Samsung offered? A replacement Galaxy Buds FE unit. 💀 https://t.co/nsgnF6rCoN",Tue Sep 24 12:36:03 +0000 2024,2295,37143,
1100,why you should have an animal,Cute baby penguin 🐧 https://t.co/BBCd53akTq,Tue Sep 24 12:35:42 +0000 2024,268,2047,
1101,Jinfantry,LOOK AT HIM https://t.co/PNIokHECyi,Tue Sep 24 12:42:51 +0000 2024,1325,7446,
1102,Emelia 🇸🇪🇦🇹,🚨🚨🚨 A mas*sacre is being committed by the occupation air force in Lebanon now💔 https://t.co/K8xEaD5wxd,Tue Sep 24 12:40:02 +0000 2024,3981,5691,
1103,Trisha Moody The Alchemist,Good morning ☕️☕️ https://t.co/p7bm0g47G7,Tue Sep 24 12:43:59 +0000 2024,7,507,
1104,Stealth,"Holy Horror Mansion Debut Trailer!

This is the next evolution of the Yokai Watch series. https://t.co/LB5eO2QE5M",Tue Sep 24 12:38:18 +0000 2024,322,1493,
1105,Blue Sattai Maran,'Sorry sir' https://t.co/zJaAlqpSJz,Tue Sep 24 12:36:49 +0000 2024,874,8607,
1106,American AF 🇺🇸,"Does Zelensky just have really bad sinus problems? 🤔

 https://t.co/THAOT7fv4d",Tue Sep 24 12:31:28 +0000 2024,4751,14516,
1107,J Girl,I’m so ready for nights like this 🎄 😩 https://t.co/cC1kKehkDx,Tue Sep 24 12:31:34 +0000 2024,298,462,
1108,Mountain Wisdom 🐐,13 Quotes That Will Inspire You https://t.co/iH8s6Mpi6b,Tue Sep 24 12:31:34 +0000 2024,198,1006,
1109,Geo,I feel like this guy has something to do with Roger’s death.. https://t.co/UmdnpaYR3y,Tue Sep 24 12:37:16 +0000 2024,93,5046,
1110,Ben Meer,"7 proven ways to save money

(that one day might save you): https://t.co/ISGhROTeKh",Tue Sep 24 12:32:28 +0000 2024,1409,6347,
1111,y,"hardest pill to swallow is realizing people do not care. they’ll hurt you &amp; really go on about their lives. not even slightly affected about what they did to you &amp; how you feel. regardless if it’s friendships, relationships, or family.",Tue Sep 24 12:32:24 +0000 2024,2005,5549,
